iter	RMSE
4317	0.04860479704
4318	0.04859007382
4319	0.04857099686
4320	0.04855825499
4321	0.04854347057
4322	0.04852672303
4323	0.04850486759
4324	0.04848910066
4325	0.04848551771
4326	0.04847586854
4327	0.04845782261
4328	0.04844169352
4329	0.04843087569
4330	0.04841875386
4331	0.04840248327
4332	0.04838929282
4333	0.04837365418
4334	0.04836490195
4335	0.04835901113
4336	0.04834467257
4337	0.04833028823
4338	0.04831728278
4339	0.04830669841
4340	0.04829609183
4341	0.04828833739
4342	0.04827021274
4343	0.04825132761
4344	0.04823083038
4345	0.04822029506
4346	0.04821455963
4347	0.04820517481
4348	0.04819082092
4349	0.04816975129
4350	0.04816024094
4351	0.04814923331
4352	0.04814221654
4353	0.04813175106
4354	0.04812383139
4355	0.04811170438
4356	0.0480988
4357	0.04809244342
4358	0.04808210581
4359	0.04806913225
4360	0.04806119759
4361	0.04805553192
4362	0.04804482355
4363	0.04803458427
4364	0.0480278883
4365	0.04801509026
4366	0.04798975571
4367	0.04798057617
4368	0.0479725713
4369	0.04795771798
4370	0.04794847352
4371	0.04793632762
4372	0.04792963581
4373	0.0479228188
4374	0.04791410744
4375	0.04789112839
4376	0.04788086122
4377	0.04786743022
4378	0.04785814699
4379	0.04784687021
4380	0.04783909233
4381	0.04783341783
4382	0.04782092524
4383	0.04780494772
4384	0.04779362761
4385	0.04777330467
4386	0.0477570631
4387	0.04774455577
4388	0.04773180159
4389	0.04772458237
4390	0.04771800517
4391	0.04770465016
4392	0.04768876048
4393	0.04766644722
4394	0.04765752326
4395	0.0476444715
4396	0.04763307318
4397	0.04762453285
4398	0.04761276088
4399	0.04759253644
4400	0.04758780737
4401	0.04755829367
4402	0.04754891905
4403	0.04753433176
4404	0.04752571013
4405	0.04750527206
4406	0.04748431212
4407	0.04747822961
4408	0.04746938335
4409	0.04746007417
4410	0.04744161605
4411	0.04741973056
4412	0.04741342894
4413	0.04739904017
4414	0.0473882235
4415	0.04738020191
4416	0.04736782534
4417	0.04735850558
4418	0.04733882556
4419	0.04732078057
4420	0.04731115035
4421	0.0473098921
4422	0.04729366932
4423	0.047281536
4424	0.04725667139
4425	0.04724031512
4426	0.0472270352
4427	0.04720861765
4428	0.0471973199
4429	0.04718129136
4430	0.04717110934
4431	0.04715703475
4432	0.04714174227
4433	0.04712097574
4434	0.04711382404
4435	0.04710197216
4436	0.04708784675
4437	0.04706358136
4438	0.04704717439
4439	0.04702575107
4440	0.04701673389
4441	0.04699644695
4442	0.04698017311
4443	0.04697408506
4444	0.04696788323
4445	0.04694912171
4446	0.04693791304
4447	0.04691907258
4448	0.04691073816
4449	0.0469005237
4450	0.04688827176
4451	0.04688047923
4452	0.04686895508
4453	0.04685631405
4454	0.04683275982
4455	0.04682729333
4456	0.04681857851
4457	0.04679679388
4458	0.04678647633
4459	0.04677285801
4460	0.04676437008
4461	0.04675422426
4462	0.04674426787
4463	0.04673546782
4464	0.04671871644
4465	0.0467022969
4466	0.04669269065
4467	0.04668215571
4468	0.04667419457
4469	0.04666866678
4470	0.04665689884
4471	0.04664866468
4472	0.04663694876
4473	0.04661840039
4474	0.04660062916
4475	0.04658009248
4476	0.0465654645
4477	0.04655780062
4478	0.04655032654
4479	0.04653632825
4480	0.046526804
4481	0.04651070538
4482	0.04650973949
4483	0.04650730981
4484	0.04649341178
4485	0.04648576842
4486	0.04647676737
4487	0.04646803787
4488	0.04645305289
4489	0.04643529261
4490	0.04642784617
4491	0.04642116122
4492	0.04641231441
4493	0.04640883742
4494	0.04639349111
4495	0.04638747566
4496	0.04637811965
4497	0.04636565126
4498	0.0463535681
4499	0.04634218192
4500	0.04632940587
4501	0.04632517032
4502	0.04631319578
4503	0.04630391033
4504	0.04629075886
4505	0.04628134592
4506	0.04627569874
4507	0.04626679934
4508	0.04626271813
4509	0.04625234143
4510	0.0462408713
4511	0.0462299142
4512	0.0462234781
4513	0.04621857688
4514	0.04621119758
4515	0.04619711734
4516	0.04619068613
4517	0.0461774332
4518	0.04617025749
4519	0.04615857086
4520	0.04615328457
4521	0.04613944544
4522	0.04613126419
4523	0.04612526471
4524	0.04611006066
4525	0.046095057
4526	0.04609095479
4527	0.04607850742
4528	0.04606391465
4529	0.04605182367
4530	0.04604307948
4531	0.04603387968
4532	0.04602432025
4533	0.04599273482
4534	0.04597873735
4535	0.04596265478
4536	0.0459562932
4537	0.04594646743
4538	0.04594191147
4539	0.04593141276
4540	0.04591961701
4541	0.04590162302
4542	0.04589691615
4543	0.04588626998
4544	0.0458740419
4545	0.04584975226
4546	0.04583982865
4547	0.04583141147
4548	0.04582907108
4549	0.0458107758
4550	0.0457896514
4551	0.04578602569
4552	0.04576090094
4553	0.04574417975
4554	0.04572691052
4555	0.04571656567
4556	0.04570647107
4557	0.04569305396
4558	0.04567844971
4559	0.04566788436
4560	0.0456431428
4561	0.04563880445
4562	0.04563399377
4563	0.04562816831
4564	0.04561896633
4565	0.04561045287
4566	0.0456048216
4567	0.04560066738
4568	0.04558422026
4569	0.04557819057
4570	0.04557288901
4571	0.04556648681
4572	0.04555488205
4573	0.04554732687
4574	0.04554036043
4575	0.04553387607
4576	0.04552402524
4577	0.04551195933
4578	0.045503474
4579	0.04549360774
4580	0.04547838512
4581	0.0454706855
4582	0.0454558342
4583	0.04544856577
4584	0.04543065294
4585	0.04542753469
4586	0.04542391589
4587	0.04541355637
4588	0.04538805155
4589	0.04538459852
4590	0.04537272938
4591	0.04536734339
4592	0.04535964751
4593	0.04534492835
4594	0.04533977908
4595	0.04532023511
4596	0.04530336917
4597	0.04529390088
4598	0.04528413671
4599	0.04526863186
4600	0.04525904724
4601	0.04524918174
4602	0.04523370973
4603	0.0452201043
4604	0.04520814128
4605	0.0451849208
4606	0.04518036796
4607	0.04516923903
4608	0.04515686399
4609	0.04514785625
4610	0.04514136769
4611	0.04513088055
4612	0.04512280734
4613	0.04511561974
4614	0.0450992697
4615	0.04508526125
4616	0.04506847246
4617	0.04505222946
4618	0.04503725461
4619	0.04502436267
4620	0.04501665527
4621	0.04500323904
4622	0.04499197094
4623	0.044983582
4624	0.04497425579
4625	0.04496550443
4626	0.04495556717
4627	0.04494967254
4628	0.04493512177
4629	0.04492583726
4630	0.04491687828
4631	0.04490398189
4632	0.04489435832
4633	0.04487113284
4634	0.04485551789
4635	0.04485124888
4636	0.04483185371
4637	0.0448264493
4638	0.04481303803
4639	0.04480346653
4640	0.0447958807
4641	0.04478438912
4642	0.04477901019
4643	0.04476833171
4644	0.04475353495
4645	0.04473368178
4646	0.04472420748
4647	0.04471994814
4648	0.04471173003
4649	0.0447040342
4650	0.04469983544
4651	0.04469545357
4652	0.04466222184
4653	0.04464924834
4654	0.04463974126
4655	0.04461830861
4656	0.0446056959
4657	0.044595621
4658	0.04457996735
4659	0.04457545708
4660	0.04455488414
4661	0.04454985089
4662	0.04453880446
4663	0.04452563279
4664	0.04451345193
4665	0.04450355502
4666	0.04449531806
4667	0.04447411017
4668	0.04445697226
4669	0.04444994327
4670	0.04443189061
4671	0.04441156932
4672	0.04439870105
4673	0.04438946696
4674	0.04437972411
4675	0.04436998836
4676	0.04435983795
4677	0.04435364033
4678	0.04435008463
4679	0.04433835335
4680	0.04433131932
4681	0.04432027175
4682	0.04430907251
4683	0.04430357155
4684	0.04430018451
4685	0.04428496047
4686	0.04427901347
4687	0.04426335491
4688	0.04425629435
4689	0.04423892422
4690	0.04423252381
4691	0.04421912221
4692	0.04420627709
4693	0.04419719057
4694	0.04418471889
4695	0.04417734713
4696	0.04416900691
4697	0.04416369802
4698	0.04415216974
4699	0.04414327937
4700	0.04413898095
4701	0.04413194811
4702	0.04411692239
4703	0.04410681671
4704	0.04410225583
4705	0.04409627652
4706	0.04408643194
4707	0.04407563743
4708	0.04406551866
4709	0.04405454622
4710	0.04404818155
4711	0.04403349043
4712	0.04402921509
4713	0.04402159243
4714	0.04401063992
4715	0.04400292071
4716	0.04398042871
4717	0.04397016178
4718	0.0439589022
4719	0.04394950524
4720	0.04393874486
4721	0.04392871582
4722	0.04391664583
4723	0.04390656264
4724	0.04390021606
4725	0.04389106263
4726	0.04388572663
4727	0.04388002017
4728	0.04386625812
4729	0.04385904727
4730	0.04384942859
4731	0.04383366389
4732	0.04382994888
4733	0.04381957713
4734	0.04380499222
4735	0.04379295267
4736	0.04378845897
4737	0.04378031302
4738	0.04376817262
4739	0.0437567391
4740	0.04374971376
4741	0.04373822355
4742	0.04372409049
4743	0.04371585447
4744	0.04370835786
4745	0.04369847628
4746	0.04368970758
4747	0.04368103523
4748	0.04367658127
4749	0.04366924138
4750	0.04365303281
4751	0.04364346894
4752	0.04363276414
4753	0.04362440714
4754	0.043618302
4755	0.04360690757
4756	0.04359726987
4757	0.04358537082
4758	0.04357604748
4759	0.04357219269
4760	0.04355719335
4761	0.04354989836
4762	0.04353971438
4763	0.04353244578
4764	0.04352264403
4765	0.04350897971
4766	0.04349234645
4767	0.0434793793
4768	0.04346824098
4769	0.04345989899
4770	0.04345567597
4771	0.04343209956
4772	0.04342470067
4773	0.04341405368
4774	0.04340497895
4775	0.04338855905
4776	0.0433810435
4777	0.04337422368
4778	0.04336579317
4779	0.04335647435
4780	0.04335024999
4781	0.04334327424
4782	0.04332898065
4783	0.04331509643
4784	0.04330488782
4785	0.04329764458
4786	0.0432907672
4787	0.04327508772
4788	0.04326365321
4789	0.04325464557
4790	0.04324306656
4791	0.0432394965
4792	0.04321453368
4793	0.04320824349
4794	0.04319785891
4795	0.0431833896
4796	0.04317077681
4797	0.0431538772
4798	0.04312062564
4799	0.04311133917
4800	0.04310240669
4801	0.04309596961
4802	0.04308656321
4803	0.04307302028
4804	0.04306152281
4805	0.04305490955
4806	0.04304552425
4807	0.04304127957
4808	0.04302895297
4809	0.04301613291
4810	0.04300665713
4811	0.0429982242
4812	0.04299177749
4813	0.04298563952
4814	0.04298078019
4815	0.04297507199
4816	0.04296236492
4817	0.04295129365
4818	0.04294324718
4819	0.04293550852
4820	0.04292448911
4821	0.04291317447
4822	0.04290154852
4823	0.04289513194
4824	0.04288192534
4825	0.04286945938
4826	0.04286467807
4827	0.04285689754
4828	0.04284275569
4829	0.04283406921
4830	0.04282800275
4831	0.04282293463
4832	0.04281153118
4833	0.04279991467
4834	0.04279103186
4835	0.04277057522
4836	0.04276452052
4837	0.04275819309
4838	0.04274297123
4839	0.0427348922
4840	0.042727467
4841	0.04271322926
4842	0.04271213435
4843	0.042700887
4844	0.04269167778
4845	0.04268142633
4846	0.04266779274
4847	0.04266032455
4848	0.04265313895
4849	0.04263941891
4850	0.04262993849
4851	0.04261969033
4852	0.04260615918
4853	0.04260163536
4854	0.04258973057
4855	0.04257479758
4856	0.04257203327
4857	0.04255671426
4858	0.04254648625
4859	0.04254112245
4860	0.04252893332
4861	0.04251542297
4862	0.04250646377
4863	0.04249527688
4864	0.04247993234
4865	0.04246368442
4866	0.04245385026
4867	0.04244536005
4868	0.04243457507
4869	0.042420333
4870	0.04240903269
4871	0.04240366283
4872	0.04239342163
4873	0.04237253028
4874	0.0423635754
4875	0.04235794007
4876	0.0423473368
4877	0.04233865721
4878	0.04232779672
4879	0.042321994
4880	0.04231570571
4881	0.04230898203
4882	0.04230221254
4883	0.04229672534
4884	0.04229141639
4885	0.04227854469
4886	0.0422675458
4887	0.04224930171
4888	0.04223257645
4889	0.04222479367
4890	0.04221649336
4891	0.04220888063
4892	0.04220014145
4893	0.04219023938
4894	0.04218297167
4895	0.04215965645
4896	0.04214216009
4897	0.04213455454
4898	0.04212415528
4899	0.04211680266
4900	0.04210588621
4901	0.04210065
4902	0.04208577144
4903	0.04208392048
4904	0.04207443236
4905	0.04206991534
4906	0.04206464337
4907	0.04205090178
4908	0.04204206048
4909	0.04202991416
4910	0.04201706447
4911	0.04201007856
4912	0.04200188809
4913	0.04199501571
4914	0.04198950252
4915	0.04198195825
4916	0.0419739699
4917	0.04195847228
4918	0.04194356817
4919	0.04193005201
4920	0.04192216277
4921	0.04191423944
4922	0.04189973625
4923	0.04189450638
4924	0.04189071588
4925	0.04187932311
4926	0.04187292983
4927	0.04186540511
4928	0.04185241682
4929	0.04184195791
4930	0.04183628666
4931	0.04182372644
4932	0.04181396524
4933	0.04179043955
4934	0.0417769504
4935	0.0417582491
4936	0.04174195097
4937	0.04173058336
4938	0.04171773372
4939	0.04170568769
4940	0.04169661765
4941	0.04168958568
4942	0.04166219891
4943	0.04164455486
4944	0.04163241262
4945	0.0416227368
4946	0.04161427583
4947	0.04160915211
4948	0.04160106711
4949	0.04158984862
4950	0.0415801373
4951	0.04157419622
4952	0.04155913083
4953	0.04154688181
4954	0.04153832237
4955	0.04152419183
4956	0.04151654925
4957	0.04150634323
4958	0.04149798364
4959	0.04149091782
4960	0.0414825858
4961	0.04147002781
4962	0.04146151513
4963	0.04144633073
4964	0.04143855669
4965	0.04142594412
4966	0.04141781793
4967	0.04140477304
4968	0.04139003965
4969	0.04138493869
4970	0.04137621739
4971	0.04137295557
4972	0.0413716781
4973	0.04135970616
4974	0.04135321157
4975	0.04133979076
4976	0.0413329214
4977	0.04132097926
4978	0.04131785714
4979	0.04131006404
4980	0.04130378519
4981	0.04129617102
4982	0.04129185156
4983	0.04127767945
4984	0.04125550032
4985	0.04123254766
4986	0.04121899329
4987	0.04121411916
4988	0.04120161602
4989	0.04119408929
4990	0.04118440324
4991	0.04116293677
4992	0.04115381927
4993	0.04114916351
4994	0.04114025612
4995	0.04113271915
4996	0.04112354196
4997	0.04112009018
4998	0.04111044578
4999	0.04110324108
